X,survey_name,scale_name,scored_scale,pID,score,n_items,n_missing,method,measure,score_std
1515,LP2 well-being prediction,SWLS,mean,WBP003,5.2,5,0,mean,SWLS mean,0.213878000948137
1516,LP2 well-being prediction,SWLS,mean,WBP004,7,5,0,mean,SWLS mean,1.61853622339131
1517,LP2 well-being prediction,SWLS,mean,WBP005,5,5,0,mean,SWLS mean,0.0578048651211183
1518,LP2 well-being prediction,SWLS,mean,WBP006,3.8,5,0,mean,SWLS mean,-0.878633949840994
1519,LP2 well-being prediction,SWLS,mean,WBP007,3,5,0,mean,SWLS mean,-1.50292649314907
1520,LP2 well-being prediction,SWLS,mean,WBP008,5.6,5,0,mean,SWLS mean,0.526024272602174
1521,LP2 well-being prediction,SWLS,mean,WBP009,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1522,LP2 well-being prediction,SWLS,mean,WBP010,6.4,5,0,mean,SWLS mean,1.15031681591025
1523,LP2 well-being prediction,SWLS,mean,WBP011,4.2,5,0,mean,SWLS mean,-0.566487678186957
1524,LP2 well-being prediction,SWLS,mean,WBP012,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1525,LP2 well-being prediction,SWLS,mean,WBP013,5,5,0,mean,SWLS mean,0.0578048651211183
1526,LP2 well-being prediction,SWLS,mean,WBP014,4,5,0,mean,SWLS mean,-0.722560814013976
1527,LP2 well-being prediction,SWLS,mean,WBP015,6.4,5,0,mean,SWLS mean,1.15031681591025
1528,LP2 well-being prediction,SWLS,mean,WBP016,4.9,10,0,mean,SWLS mean,-0.0202317027923908
1529,LP2 well-being prediction,SWLS,mean,WBP017,2.8,5,0,mean,SWLS mean,-1.65899962897609
1530,LP2 well-being prediction,SWLS,mean,WBP018,3.6,5,0,mean,SWLS mean,-1.03470708566801
1531,LP2 well-being prediction,SWLS,mean,WBP019,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1532,LP2 well-being prediction,SWLS,mean,WBP020,5,5,0,mean,SWLS mean,0.0578048651211183
1533,LP2 well-being prediction,SWLS,mean,WBP021,3.8,5,0,mean,SWLS mean,-0.878633949840994
1534,LP2 well-being prediction,SWLS,mean,WBP022,6,10,0,mean,SWLS mean,0.838170544256212
1535,LP2 well-being prediction,SWLS,mean,WBP023,5.4,5,0,mean,SWLS mean,0.369951136775156
1536,LP2 well-being prediction,SWLS,mean,WBP024,5.5,10,0,mean,SWLS mean,0.447987704688665
1537,LP2 well-being prediction,SWLS,mean,WBP025,4.2,5,0,mean,SWLS mean,-0.566487678186957
1538,LP2 well-being prediction,SWLS,mean,WBP026,6,5,0,mean,SWLS mean,0.838170544256212
1539,LP2 well-being prediction,SWLS,mean,WBP027,5.6,5,0,mean,SWLS mean,0.526024272602174
1540,LP2 well-being prediction,SWLS,mean,WBP028,5.4,5,0,mean,SWLS mean,0.369951136775156
1541,LP2 well-being prediction,SWLS,mean,WBP029,6,5,0,mean,SWLS mean,0.838170544256212
1542,LP2 well-being prediction,SWLS,mean,WBP030,4,5,0,mean,SWLS mean,-0.722560814013976
1543,LP2 well-being prediction,SWLS,mean,WBP031,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1544,LP2 well-being prediction,SWLS,mean,WBP032,3.2,5,0,mean,SWLS mean,-1.34685335732205
1545,LP2 well-being prediction,SWLS,mean,WBP033,6.6,5,0,mean,SWLS mean,1.30638995173727
1546,LP2 well-being prediction,SWLS,mean,WBP034,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1547,LP2 well-being prediction,SWLS,mean,WBP035,6,5,0,mean,SWLS mean,0.838170544256212
1548,LP2 well-being prediction,SWLS,mean,WBP036,3.8,5,0,mean,SWLS mean,-0.878633949840994
1549,LP2 well-being prediction,SWLS,mean,WBP037,6,5,0,mean,SWLS mean,0.838170544256212
1550,LP2 well-being prediction,SWLS,mean,WBP038,7,5,0,mean,SWLS mean,1.61853622339131
1551,LP2 well-being prediction,SWLS,mean,WBP039,6.2,5,0,mean,SWLS mean,0.994243680083231
1552,LP2 well-being prediction,SWLS,mean,WBP040,6,5,0,mean,SWLS mean,0.838170544256212
1553,LP2 well-being prediction,SWLS,mean,WBP041,5.8,5,0,mean,SWLS mean,0.682097408429193
1554,LP2 well-being prediction,SWLS,mean,WBP042,6.4,5,0,mean,SWLS mean,1.15031681591025
1555,LP2 well-being prediction,SWLS,mean,WBP043,4.6,5,0,mean,SWLS mean,-0.254341406532919
1556,LP2 well-being prediction,SWLS,mean,WBP044,6,5,0,mean,SWLS mean,0.838170544256212
1557,LP2 well-being prediction,SWLS,mean,WBP045,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1558,LP2 well-being prediction,SWLS,mean,WBP046,5,5,0,mean,SWLS mean,0.0578048651211183
1559,LP2 well-being prediction,SWLS,mean,WBP047,6.2,5,0,mean,SWLS mean,0.994243680083231
1560,LP2 well-being prediction,SWLS,mean,WBP048,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1561,LP2 well-being prediction,SWLS,mean,WBP049,4.5,10,0,mean,SWLS mean,-0.332377974446429
1562,LP2 well-being prediction,SWLS,mean,WBP050,5.6,5,0,mean,SWLS mean,0.526024272602174
1563,LP2 well-being prediction,SWLS,mean,WBP051,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1564,LP2 well-being prediction,SWLS,mean,WBP052,6,5,0,mean,SWLS mean,0.838170544256212
1565,LP2 well-being prediction,SWLS,mean,WBP053,5.2,5,0,mean,SWLS mean,0.213878000948137
1566,LP2 well-being prediction,SWLS,mean,WBP054,6.2,5,0,mean,SWLS mean,0.994243680083231
1567,LP2 well-being prediction,SWLS,mean,WBP055,4.6,5,0,mean,SWLS mean,-0.254341406532919
1568,LP2 well-being prediction,SWLS,mean,WBP056,4.2,5,0,mean,SWLS mean,-0.566487678186957
1569,LP2 well-being prediction,SWLS,mean,WBP057,5.8,5,0,mean,SWLS mean,0.682097408429193
1570,LP2 well-being prediction,SWLS,mean,WBP058,6.2,5,0,mean,SWLS mean,0.994243680083231
1571,LP2 well-being prediction,SWLS,mean,WBP059,6.2,5,0,mean,SWLS mean,0.994243680083231
1572,LP2 well-being prediction,SWLS,mean,WBP060,3.8,5,0,mean,SWLS mean,-0.878633949840994
1573,LP2 well-being prediction,SWLS,mean,WBP061,2.2,5,0,mean,SWLS mean,-2.12721903645714
1574,LP2 well-being prediction,SWLS,mean,WBP062,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1575,LP2 well-being prediction,SWLS,mean,WBP063,4.6,5,0,mean,SWLS mean,-0.254341406532919
1576,LP2 well-being prediction,SWLS,mean,WBP064,5.8,5,0,mean,SWLS mean,0.682097408429193
1577,LP2 well-being prediction,SWLS,mean,WBP065,5,5,0,mean,SWLS mean,0.0578048651211183
1578,LP2 well-being prediction,SWLS,mean,WBP066,6.4,5,0,mean,SWLS mean,1.15031681591025
1579,LP2 well-being prediction,SWLS,mean,WBP067,3.6,5,0,mean,SWLS mean,-1.03470708566801
1580,LP2 well-being prediction,SWLS,mean,WBP068,6.8,5,0,mean,SWLS mean,1.46246308756429
1581,LP2 well-being prediction,SWLS,mean,WBP069,5.6,5,0,mean,SWLS mean,0.526024272602174
1582,LP2 well-being prediction,SWLS,mean,WBP070,6.2,5,0,mean,SWLS mean,0.994243680083231
1583,LP2 well-being prediction,SWLS,mean,WBP071,5.4,5,0,mean,SWLS mean,0.369951136775156
1584,LP2 well-being prediction,SWLS,mean,WBP072,6.2,5,0,mean,SWLS mean,0.994243680083231
1585,LP2 well-being prediction,SWLS,mean,WBP073,5.8,5,0,mean,SWLS mean,0.682097408429193
1586,LP2 well-being prediction,SWLS,mean,WBP074,5.4,5,0,mean,SWLS mean,0.369951136775156
1587,LP2 well-being prediction,SWLS,mean,WBP075,6.8,5,0,mean,SWLS mean,1.46246308756429
1588,LP2 well-being prediction,SWLS,mean,WBP076,4.4,5,0,mean,SWLS mean,-0.410414542359938
1589,LP2 well-being prediction,SWLS,mean,WBP077,4.6,5,0,mean,SWLS mean,-0.254341406532919
1590,LP2 well-being prediction,SWLS,mean,WBP078,4.6,5,0,mean,SWLS mean,-0.254341406532919
1591,LP2 well-being prediction,SWLS,mean,WBP079,3.2,5,0,mean,SWLS mean,-1.34685335732205
1592,LP2 well-being prediction,SWLS,mean,WBP080,4.6,5,0,mean,SWLS mean,-0.254341406532919
1593,LP2 well-being prediction,SWLS,mean,WBP081,6,5,0,mean,SWLS mean,0.838170544256212
1594,LP2 well-being prediction,SWLS,mean,WBP082,6.6,5,0,mean,SWLS mean,1.30638995173727
1595,LP2 well-being prediction,SWLS,mean,WBP083,3.4,5,0,mean,SWLS mean,-1.19078022149503
1596,LP2 well-being prediction,SWLS,mean,WBP084,5,5,0,mean,SWLS mean,0.0578048651211183
1597,LP2 well-being prediction,SWLS,mean,WBP085,5.8,5,0,mean,SWLS mean,0.682097408429193
1598,LP2 well-being prediction,SWLS,mean,WBP086,5.6,5,0,mean,SWLS mean,0.526024272602174
1599,LP2 well-being prediction,SWLS,mean,WBP087,5.6,5,0,mean,SWLS mean,0.526024272602174
1600,LP2 well-being prediction,SWLS,mean,WBP088,5.6,5,0,mean,SWLS mean,0.526024272602174
1601,LP2 well-being prediction,SWLS,mean,WBP089,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1602,LP2 well-being prediction,SWLS,mean,WBP090,6.4,5,0,mean,SWLS mean,1.15031681591025
1603,LP2 well-being prediction,SWLS,mean,WBP091,5,5,0,mean,SWLS mean,0.0578048651211183
1604,LP2 well-being prediction,SWLS,mean,WBP092,3.6,5,0,mean,SWLS mean,-1.03470708566801
1605,LP2 well-being prediction,SWLS,mean,WBP093,3.6,5,0,mean,SWLS mean,-1.03470708566801
1606,LP2 well-being prediction,SWLS,mean,WBP094,5.6,5,0,mean,SWLS mean,0.526024272602174
1607,LP2 well-being prediction,SWLS,mean,WBP095,5.2,10,0,mean,SWLS mean,0.213878000948137
1608,LP2 well-being prediction,SWLS,mean,WBP096,5.2,5,0,mean,SWLS mean,0.213878000948137
1609,LP2 well-being prediction,SWLS,mean,WBP097,6.8,5,0,mean,SWLS mean,1.46246308756429
1610,LP2 well-being prediction,SWLS,mean,WBP098,2.6,10,0,mean,SWLS mean,-1.81507276480311
1611,LP2 well-being prediction,SWLS,mean,WBP099,5.8,5,0,mean,SWLS mean,0.682097408429193
1612,LP2 well-being prediction,SWLS,mean,WBP100,5.6,5,0,mean,SWLS mean,0.526024272602174
1613,LP2 well-being prediction,SWLS,mean,WBP101,6,5,0,mean,SWLS mean,0.838170544256212
1614,LP2 well-being prediction,SWLS,mean,WBP102,3,5,0,mean,SWLS mean,-1.50292649314907
1615,LP2 well-being prediction,SWLS,mean,WBP103,5.8,10,0,mean,SWLS mean,0.682097408429193
1616,LP2 well-being prediction,SWLS,mean,WBP104,6,5,0,mean,SWLS mean,0.838170544256212
1617,LP2 well-being prediction,SWLS,mean,WBP105,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1618,LP2 well-being prediction,SWLS,mean,WBP106,5.2,5,0,mean,SWLS mean,0.213878000948137
1619,LP2 well-being prediction,SWLS,mean,WBP107,5.2,5,0,mean,SWLS mean,0.213878000948137
1620,LP2 well-being prediction,SWLS,mean,WBP108,3.6,5,0,mean,SWLS mean,-1.03470708566801
1621,LP2 well-being prediction,SWLS,mean,WBP109,3.8,5,0,mean,SWLS mean,-0.878633949840994
1622,LP2 well-being prediction,SWLS,mean,WBP110,6.8,10,0,mean,SWLS mean,1.46246308756429
1623,LP2 well-being prediction,SWLS,mean,WBP111,3.8,10,0,mean,SWLS mean,-0.878633949840994
1624,LP2 well-being prediction,SWLS,mean,WBP112,4,5,0,mean,SWLS mean,-0.722560814013976
1625,LP2 well-being prediction,SWLS,mean,WBP113,5.6,5,0,mean,SWLS mean,0.526024272602174
1626,LP2 well-being prediction,SWLS,mean,WBP114,2.2,5,0,mean,SWLS mean,-2.12721903645714
1627,LP2 well-being prediction,SWLS,mean,WBP115,6,5,0,mean,SWLS mean,0.838170544256212
1628,LP2 well-being prediction,SWLS,mean,WBP116,7,5,0,mean,SWLS mean,1.61853622339131
1629,LP2 well-being prediction,SWLS,mean,WBP117,5.8,5,0,mean,SWLS mean,0.682097408429193
1630,LP2 well-being prediction,SWLS,mean,WBP118,6.4,5,0,mean,SWLS mean,1.15031681591025
1631,LP2 well-being prediction,SWLS,mean,WBP119,6.8,5,0,mean,SWLS mean,1.46246308756429
1632,LP2 well-being prediction,SWLS,mean,WBP120,4.4,5,0,mean,SWLS mean,-0.410414542359938
1633,LP2 well-being prediction,SWLS,mean,WBP121,5.6,5,0,mean,SWLS mean,0.526024272602174
1634,LP2 well-being prediction,SWLS,mean,WBP122,2.4,5,0,mean,SWLS mean,-1.97114590063013
1635,LP2 well-being prediction,SWLS,mean,WBP123,4.2,5,0,mean,SWLS mean,-0.566487678186957
1636,LP2 well-being prediction,SWLS,mean,WBP124,5.8,5,0,mean,SWLS mean,0.682097408429193
1637,LP2 well-being prediction,SWLS,mean,WBP125,5,5,0,mean,SWLS mean,0.0578048651211183
1638,LP2 well-being prediction,SWLS,mean,WBP126,6.4,5,0,mean,SWLS mean,1.15031681591025
1639,LP2 well-being prediction,SWLS,mean,WBP127,6,5,0,mean,SWLS mean,0.838170544256212
1640,LP2 well-being prediction,SWLS,mean,WBP128,4.6,5,0,mean,SWLS mean,-0.254341406532919
1641,LP2 well-being prediction,SWLS,mean,WBP129,4.4,5,0,mean,SWLS mean,-0.410414542359938
1642,LP2 well-being prediction,SWLS,mean,WBP130,2.6,5,0,mean,SWLS mean,-1.81507276480311
1643,LP2 well-being prediction,SWLS,mean,WBP131,4.2,5,0,mean,SWLS mean,-0.566487678186957
1644,LP2 well-being prediction,SWLS,mean,WBP132,6.8,5,0,mean,SWLS mean,1.46246308756429
1645,LP2 well-being prediction,SWLS,mean,WBP133,2.2,5,0,mean,SWLS mean,-2.12721903645714
1646,LP2 well-being prediction,SWLS,mean,WBP134,6.8,5,0,mean,SWLS mean,1.46246308756429
1647,LP2 well-being prediction,SWLS,mean,WBP135,6.6,5,0,mean,SWLS mean,1.30638995173727
1648,LP2 well-being prediction,SWLS,mean,WBP136,6.2,5,0,mean,SWLS mean,0.994243680083231
1649,LP2 well-being prediction,SWLS,mean,WBP137,5.8,5,0,mean,SWLS mean,0.682097408429193
1650,LP2 well-being prediction,SWLS,mean,WBP138,6.2,5,0,mean,SWLS mean,0.994243680083231
1651,LP2 well-being prediction,SWLS,mean,WBP139,5.4,5,0,mean,SWLS mean,0.369951136775156
1652,LP2 well-being prediction,SWLS,mean,WBP140,4,5,0,mean,SWLS mean,-0.722560814013976
1653,LP2 well-being prediction,SWLS,mean,WBP141,3.4,5,0,mean,SWLS mean,-1.19078022149503
1654,LP2 well-being prediction,SWLS,mean,WBP142,4.6,5,0,mean,SWLS mean,-0.254341406532919
1655,LP2 well-being prediction,SWLS,mean,WBP143,3.2,5,0,mean,SWLS mean,-1.34685335732205
1656,LP2 well-being prediction,SWLS,mean,WBP144,7,5,0,mean,SWLS mean,1.61853622339131
1657,LP2 well-being prediction,SWLS,mean,WBP145,6.4,5,0,mean,SWLS mean,1.15031681591025
1658,LP2 well-being prediction,SWLS,mean,WBP146,2.8,5,0,mean,SWLS mean,-1.65899962897609
1659,LP2 well-being prediction,SWLS,mean,WBP147,3.6,5,0,mean,SWLS mean,-1.03470708566801
1660,LP2 well-being prediction,SWLS,mean,WBP148,4.4,5,0,mean,SWLS mean,-0.410414542359938
1661,LP2 well-being prediction,SWLS,mean,WBP149,5.6,5,0,mean,SWLS mean,0.526024272602174
1662,LP2 well-being prediction,SWLS,mean,WBP150,5.8,5,0,mean,SWLS mean,0.682097408429193
1663,LP2 well-being prediction,SWLS,mean,WBP151,6,10,0,mean,SWLS mean,0.838170544256212
1664,LP2 well-being prediction,SWLS,mean,WBP152,7,5,0,mean,SWLS mean,1.61853622339131
1665,LP2 well-being prediction,SWLS,mean,WBP153,3.2,5,0,mean,SWLS mean,-1.34685335732205
1666,LP2 well-being prediction,SWLS,mean,WBP154,5,5,0,mean,SWLS mean,0.0578048651211183
1667,LP2 well-being prediction,SWLS,mean,WBP155,6.8,5,0,mean,SWLS mean,1.46246308756429
1668,LP2 well-being prediction,SWLS,mean,WBP156,3.4,5,0,mean,SWLS mean,-1.19078022149503
1669,LP2 well-being prediction,SWLS,mean,WBP157,3.6,5,0,mean,SWLS mean,-1.03470708566801
1670,LP2 well-being prediction,SWLS,mean,WBP158,3.8,5,0,mean,SWLS mean,-0.878633949840994
1671,LP2 well-being prediction,SWLS,mean,WBP159,4.2,5,0,mean,SWLS mean,-0.566487678186957
1672,LP2 well-being prediction,SWLS,mean,WBP160,2.8,5,0,mean,SWLS mean,-1.65899962897609
1673,LP2 well-being prediction,SWLS,mean,WBP161,4.6,5,0,mean,SWLS mean,-0.254341406532919
1674,LP2 well-being prediction,SWLS,mean,WBP162,5.8,5,0,mean,SWLS mean,0.682097408429193
1675,LP2 well-being prediction,SWLS,mean,WBP163,5.8,5,0,mean,SWLS mean,0.682097408429193
1676,LP2 well-being prediction,SWLS,mean,WBP164,5.2,5,0,mean,SWLS mean,0.213878000948137
1677,LP2 well-being prediction,SWLS,mean,WBP165,5.6,5,0,mean,SWLS mean,0.526024272602174
1678,LP2 well-being prediction,SWLS,mean,WBP166,5.2,5,0,mean,SWLS mean,0.213878000948137
1679,LP2 well-being prediction,SWLS,mean,WBP167,4.4,5,0,mean,SWLS mean,-0.410414542359938
1680,LP2 well-being prediction,SWLS,mean,WBP168,6.6,5,0,mean,SWLS mean,1.30638995173727
1681,LP2 well-being prediction,SWLS,mean,WBP169,4,5,0,mean,SWLS mean,-0.722560814013976
1682,LP2 well-being prediction,SWLS,mean,WBP170,4.6,5,0,mean,SWLS mean,-0.254341406532919
1683,LP2 well-being prediction,SWLS,mean,WBP171,6.8,5,0,mean,SWLS mean,1.46246308756429
1684,LP2 well-being prediction,SWLS,mean,WBP172,3.4,5,0,mean,SWLS mean,-1.19078022149503
1685,LP2 well-being prediction,SWLS,mean,WBP173,2.6,5,0,mean,SWLS mean,-1.81507276480311
1686,LP2 well-being prediction,SWLS,mean,WBP174,5.2,5,0,mean,SWLS mean,0.213878000948137
1687,LP2 well-being prediction,SWLS,mean,WBP175,5,5,0,mean,SWLS mean,0.0578048651211183
1688,LP2 well-being prediction,SWLS,mean,WBP176,3,5,0,mean,SWLS mean,-1.50292649314907
1689,LP2 well-being prediction,SWLS,mean,WBP177,5.2,5,0,mean,SWLS mean,0.213878000948137
1690,LP2 well-being prediction,SWLS,mean,WBP178,3.6,5,0,mean,SWLS mean,-1.03470708566801
1691,LP2 well-being prediction,SWLS,mean,WBP179,3.2,5,0,mean,SWLS mean,-1.34685335732205
1692,LP2 well-being prediction,SWLS,mean,WBP180,4,5,0,mean,SWLS mean,-0.722560814013976
1693,LP2 well-being prediction,SWLS,mean,WBP181,5.8,5,0,mean,SWLS mean,0.682097408429193
1694,LP2 well-being prediction,SWLS,mean,WBP182,5.8,5,0,mean,SWLS mean,0.682097408429193
1695,LP2 well-being prediction,SWLS,mean,WBP183,6,5,0,mean,SWLS mean,0.838170544256212
1696,LP2 well-being prediction,SWLS,mean,WBP184,1.4,5,0,mean,SWLS mean,-2.75151157976522
1697,LP2 well-being prediction,SWLS,mean,WBP185,6.2,5,0,mean,SWLS mean,0.994243680083231
1698,LP2 well-being prediction,SWLS,mean,WBP186,2.4,5,0,mean,SWLS mean,-1.97114590063013
1699,LP2 well-being prediction,SWLS,mean,WBP187,2.8,5,0,mean,SWLS mean,-1.65899962897609
1700,LP2 well-being prediction,SWLS,mean,WBP188,4.5,10,0,mean,SWLS mean,-0.332377974446429
1701,LP2 well-being prediction,SWLS,mean,WBP189,4.4,5,0,mean,SWLS mean,-0.410414542359938
1702,LP2 well-being prediction,SWLS,mean,WBP190,6.8,5,0,mean,SWLS mean,1.46246308756429
1703,LP2 well-being prediction,SWLS,mean,WBP191,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1704,LP2 well-being prediction,SWLS,mean,WBP192,4.6,5,0,mean,SWLS mean,-0.254341406532919
1705,LP2 well-being prediction,SWLS,mean,WBP193,5.4,5,0,mean,SWLS mean,0.369951136775156
1706,LP2 well-being prediction,SWLS,mean,WBP194,5,5,0,mean,SWLS mean,0.0578048651211183
1707,LP2 well-being prediction,SWLS,mean,WBP195,3.2,5,0,mean,SWLS mean,-1.34685335732205
1708,LP2 well-being prediction,SWLS,mean,WBP196,4.4,5,0,mean,SWLS mean,-0.410414542359938
1709,LP2 well-being prediction,SWLS,mean,WBP197,2.8,5,0,mean,SWLS mean,-1.65899962897609
1710,LP2 well-being prediction,SWLS,mean,WBP198,2,5,0,mean,SWLS mean,-2.28329217228416
1711,LP2 well-being prediction,SWLS,mean,WBP199,5.4,5,0,mean,SWLS mean,0.369951136775156
1712,LP2 well-being prediction,SWLS,mean,WBP200,5.4,5,0,mean,SWLS mean,0.369951136775156
1713,LP2 well-being prediction,SWLS,mean,WBP201,4.2,5,0,mean,SWLS mean,-0.566487678186957
1714,LP2 well-being prediction,SWLS,mean,WBP202,4.8,5,0,mean,SWLS mean,-0.0982682707059006
1715,LP2 well-being prediction,SWLS,mean,WBP203,5.8,5,0,mean,SWLS mean,0.682097408429193
1716,LP2 well-being prediction,SWLS,mean,WBP204,5.4,5,0,mean,SWLS mean,0.369951136775156
1717,LP2 well-being prediction,SWLS,mean,WBP205,1.6,5,0,mean,SWLS mean,-2.5954384439382
1718,LP2 well-being prediction,SWLS,mean,WBP206,3.2,5,0,mean,SWLS mean,-1.34685335732205
1719,LP2 well-being prediction,SWLS,mean,WBP207,5.6,5,0,mean,SWLS mean,0.526024272602174
1720,LP2 well-being prediction,SWLS,mean,WBP208,2.2,5,0,mean,SWLS mean,-2.12721903645714
1721,LP2 well-being prediction,SWLS,mean,WBP209,2.6,5,0,mean,SWLS mean,-1.81507276480311
1722,LP2 well-being prediction,SWLS,mean,WBP210,5.4,5,0,mean,SWLS mean,0.369951136775156
1723,LP2 well-being prediction,SWLS,mean,WBP211,3.2,5,0,mean,SWLS mean,-1.34685335732205
1724,LP2 well-being prediction,SWLS,mean,WBP212,2.6,5,0,mean,SWLS mean,-1.81507276480311
